author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ФСК Агент;real_estate_agent;https://balashikha.cian.ru/sale/flat/302652424/;Балашиха;sale;flat;15;22;1;38.7;6300000;;проспект Героев;3;Железнодорожная;
ФСК Агент;real_estate_agent;https://balashikha.cian.ru/sale/flat/304898737/;Балашиха;sale;flat;8;17;1;37.6;6316800;; Андрея Белого;2;Железнодорожная;
Марина Соловьева;realtor;https://balashikha.cian.ru/sale/flat/305785387/;Балашиха;sale;flat;8;17;1;41.0;6300000;; Ленина;1/5;Железнодорожная;
Елена Шурова;realtor;https://balashikha.cian.ru/sale/flat/307987164/;Балашиха;sale;flat;4;17;1;46.0;6300000;мкр. Новое Павлино; Троицкая;3;;Новое Павлино
Городок Б-Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/292559992/;Балашиха;sale;flat;15;19;1;41.0;6300000;; Ленина;1/5;Железнодорожная;
Павел Морозов;realtor;https://balashikha.cian.ru/sale/flat/299721343/;Балашиха;sale;flat;5;5;2;43.6;6300000;; Карбышева;25;Кучино;
Оксана Романова;realtor;https://balashikha.cian.ru/sale/flat/308491063/;Балашиха;sale;flat;3;21;1;32.2;6300000;;;к403;Железнодорожная;Героев
Наталия Черенкова;realtor;https://balashikha.cian.ru/sale/flat/308504962/;Балашиха;sale;flat;11;14;1;32.9;6300000;; Яганова;5;Щёлковская;Пехра
Дмитрий Симакин;realtor;https://balashikha.cian.ru/sale/flat/301157617/;Балашиха;sale;flat;2;9;1;37.1;6300000;;;44;Никольское;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/308235453/;Балашиха;sale;flat;3;17;1;37.1;6350000;; Струве;3к1;Железнодорожная;Центр-2
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/306150390/;Балашиха;sale;flat;1;17;1;47.0;6399999;; Безымянная;4;Железнодорожная;
Лариса Буслаева;realtor;https://balashikha.cian.ru/sale/flat/307565888/;Балашиха;sale;flat;8;25;1;38.0;6350000;;Балашихинское шоссе;10;Щёлковская;Лесной городок
Недвижимость на Советской;real_estate_agent;https://balashikha.cian.ru/sale/flat/303754772/;Балашиха;sale;flat;14;17;1;42.3;6350000;; 40 лет Победы;27;Щёлковская;
ФСК Агент;real_estate_agent;https://balashikha.cian.ru/sale/flat/304921063/;Балашиха;sale;flat;2;25;1;44.5;6350000;;проспект Героев;9;Железнодорожная;
Оксана Привалова;realtor;https://balashikha.cian.ru/sale/flat/307625343/;Балашиха;sale;flat;4;17;1;39.3;6399999;;;11;Щёлковская;Щитниково Изумрудный
Инна Шмелева;realtor;https://balashikha.cian.ru/sale/flat/305844531/;Балашиха;sale;flat;9;12;2;50.4;6350000;; 40 лет Победы;1;Салтыковская;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/308740880/;Балашиха;sale;flat;5;5;2;43.4;6450000;; Юбилейная;13;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/308397442/;Балашиха;sale;flat;15;21;1;32.0;6400000;;проспект Героев;18;Железнодорожная;
Юнион;real_estate_agent;https://balashikha.cian.ru/sale/flat/308112587/;Балашиха;sale;flat;8;17;1;42.0;6490000;; Безымянная;16;Железнодорожная;
ИНКОМ-Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/308558463/;Балашиха;sale;flat;9;16;1;46.0;6400000;;Заречная ;20;Салтыковская;
ФСК Агент;real_estate_agent;https://balashikha.cian.ru/sale/flat/304795518/;Балашиха;sale;flat;13;25;1;42.6;6400000;;проспект Героев;9;Железнодорожная;
Карина Салахян;realtor;https://balashikha.cian.ru/sale/flat/307240860/;Балашиха;sale;flat;12;18;1;37.2;6400000;;Советская ;56;Салтыковская;
Ключи;real_estate_agent;https://balashikha.cian.ru/sale/flat/304784909/;Балашиха;sale;flat;11;17;1;41.9;6400000;; Струве;9;Железнодорожная;Центр-2
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/307853270/;Балашиха;sale;flat;5;19;1;45.0;6400000;;Московский проезд;11;Салтыковская;Балашиха, мкр. 25
Новый Ключ;real_estate_agent;https://balashikha.cian.ru/sale/flat/301829782/;Балашиха;sale;flat;17;17;1;38.0;6400000;; Поликахина;1;Железнодорожная;
Анна Глушук;realtor;https://balashikha.cian.ru/sale/flat/303835909/;Балашиха;sale;flat;12;19;1;53.0;6490000;; Брагина;3;Ольгино;Леоновский парк
DREAM HOUSE;real_estate_agent;https://balashikha.cian.ru/sale/flat/298656770/;Балашиха;sale;flat;14;14;1;43.0;6450000;; Колхозная;4;Железнодорожная;
Русь;real_estate_agent;https://balashikha.cian.ru/sale/flat/307609951/;Балашиха;sale;flat;17;25;1;36.8;6400000;;Балашихинское шоссе;10;Щёлковская;Лесной городок
Русь;real_estate_agent;https://balashikha.cian.ru/sale/flat/307991685/;Балашиха;sale;flat;1;9;2;43.0;6450000;;Солнечная ;17;Салтыковская;
На Петровке;real_estate_agent;https://balashikha.cian.ru/sale/flat/305867620/;Балашиха;sale;flat;7;17;1;42.1;6400000;; Струве;9;Железнодорожная;Центр-2
Самолет плюс Троицк;real_estate_agent;https://balashikha.cian.ru/sale/flat/305601104/;Балашиха;sale;flat;12;24;1;40.0;6400000;; Свердлова;52/2;Щёлковская;
Марина Акритиди;realtor;https://balashikha.cian.ru/sale/flat/308596922/;Балашиха;sale;flat;8;9;2;42.4;6480000;; Береговая;5;Ольгино;
НЕДВИЖИМОСТЬ СТОЛИЦЫ;real_estate_agent;https://balashikha.cian.ru/sale/flat/307797143/;Балашиха;sale;flat;19;22;1;35.6;6400000;;шоссе Косинское;7;Ольгино;Новоград Павлино
ФСК Агент;real_estate_agent;https://balashikha.cian.ru/sale/flat/304792823/;Балашиха;sale;flat;9;25;1;44.2;6400000;;проспект Героев;9;Железнодорожная;
Prime Estate;real_estate_agent;https://balashikha.cian.ru/sale/flat/303205836/;Балашиха;sale;flat;16;17;1;35.2;6400000;; Струве;11;Железнодорожная;Центр-2
ТСН Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/296923236/;Балашиха;sale;flat;3;21;2;42.0;6450000;; Чистопольская;24;Щёлковская;Эдельвейс-Комфорт
МФЦ недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/304895436/;Балашиха;sale;flat;2;9;2;36.8;6450000;;шоссе Носовихинское;22;Ольгино;
ФСК Агент;real_estate_agent;https://balashikha.cian.ru/sale/flat/304898569/;Балашиха;sale;flat;11;17;1;37.6;6467200;; Андрея Белого;2;Железнодорожная;
Азим Волевой;realtor;https://balashikha.cian.ru/sale/flat/302782399/;Балашиха;sale;flat;5;25;1;46.7;6400000;;бульвар Горенский;1;Новогиреево;Новое Измайлово
Диана Ширяева;realtor;https://balashikha.cian.ru/sale/flat/307850329/;Балашиха;sale;flat;13;26;1;41.0;6400000;;Балашихинское шоссе;20;Щёлковская;Лесной городок
ЕГСН Продажа;real_estate_agent;https://balashikha.cian.ru/sale/flat/299725847/;Балашиха;sale;flat;5;5;2;46.2;6500000;;шоссе Энтузиастов;19;Салтыковская;
Домовой - Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/308961543/;Балашиха;sale;flat;5;17;1;37.9;6500000;; Корнилаева;16;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/308781076/;Балашиха;sale;flat;16;18;1;41.2;6500000;; Рождественская;10;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/308463673/;Балашиха;sale;flat;10;17;1;39.0;6500000;; Струве;3;Железнодорожная;Центр-2
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/307495541/;Балашиха;sale;flat;15;17;1;40.0;6500000;; Корнилаева;26;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/305880479/;Балашиха;sale;flat;7;21;1;43.1;6500000;; Граничная;38;Ольгино;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/303656865/;Балашиха;sale;flat;7;17;1;38.0;6500000;; Струве;3;Железнодорожная;Центр-2
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/303616288/;Балашиха;sale;flat;10;17;1;37.1;6500000;; Струве;3к1;Железнодорожная;Центр-2
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/302227820/;Балашиха;sale;flat;4;18;1;37.1;6500000;; Маяковского;28;Железнодорожная;
МЕЗОН;real_estate_agent;https://balashikha.cian.ru/sale/flat/302158690/;Балашиха;sale;flat;8;9;2;36.0;6500000;;;30;Никольское;
Мария Искакова;realtor;https://balashikha.cian.ru/sale/flat/308937680/;Балашиха;sale;flat;8;19;1;37.0;6500000;; Речная;8;Кучино;Южное Кучино 2
ФСК Агент;real_estate_agent;https://balashikha.cian.ru/sale/flat/304795931/;Балашиха;sale;flat;20;25;1;44.6;6500000;;проспект Героев;9;Железнодорожная;
ГОРОБМЕН;real_estate_agent;https://balashikha.cian.ru/sale/flat/299269728/;Балашиха;sale;flat;5;5;2;43.4;6500000;; Мира;13;Салтыковская;
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/307850585/;Балашиха;sale;flat;2;17;2;42.1;6500000;; Лукино;55а;Щёлковская;20 Парковая
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/308716360/;Балашиха;sale;flat;9;17;1;44.6;6500000;;Московский бульвар;8;Салтыковская;
Акрополь;real_estate_agent;https://balashikha.cian.ru/sale/flat/307391388/;Балашиха;sale;flat;12;17;1;46.0;6500000;; Шестая;7;Железнодорожная;Ольгино Парк
Светлана Кудрова;realtor;https://balashikha.cian.ru/sale/flat/277655643/;Балашиха;sale;flat;3;20;1;41.0;6500000;; Шестая;11;Новокосино;Ольгино Парк
Гранд Плюс;real_estate_agent;https://balashikha.cian.ru/sale/flat/307244737/;Балашиха;sale;flat;3;5;1;29.8;6590000;;;7;Щёлковская;
Домина Групп;real_estate_agent;https://balashikha.cian.ru/sale/flat/307219105/;Балашиха;sale;flat;9;17;1;41.0;6550000;; Струве;9к1;Железнодорожная;Центр-2
Марина Акритиди;realtor;https://balashikha.cian.ru/sale/flat/308617289/;Балашиха;sale;flat;5;9;2;45.9;6550000;; Свободы;8;Ольгино;
Инна Клименко;realtor;https://balashikha.cian.ru/sale/flat/307064118/;Балашиха;sale;flat;4;9;2;44.1;6590000;; Орджоникидзе;7;Салтыковская;
Евгений Панов;realtor;https://balashikha.cian.ru/sale/flat/299222151/;Балашиха;sale;flat;22;27;1;42.0;6570000;; Твардовского;42;Кучино;Южная звезда
Самолет Плюс - Ступино;real_estate_agent;https://balashikha.cian.ru/sale/flat/304464743/;Балашиха;sale;flat;7;12;2;44.6;6550000;;шоссе Энтузиастов;60;Кучино;
Анна Богатырева;realtor;https://balashikha.cian.ru/sale/flat/299316451/;Балашиха;sale;flat;10;25;1;37.7;6599999;; Демин луг;6/5;Салтыковская;Новое Измайлово
Вероника Брагинская;realtor;https://balashikha.cian.ru/sale/flat/305268172/;Балашиха;sale;flat;2;18;1;38.4;6550000;; Маяковского;42;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/303479596/;Балашиха;sale;flat;2;5;2;43.4;6600000;; Юбилейная;11к2;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/300835520/;Балашиха;sale;flat;17;17;1;37.9;6600000;; Поликахина;5;Железнодорожная;
МГСН;real_estate_agent;https://balashikha.cian.ru/sale/flat/299924799/;Балашиха;sale;flat;16;25;1;48.0;6600000;;проспект Героев;2;Железнодорожная;
Недвижимость на Советской;real_estate_agent;https://balashikha.cian.ru/sale/flat/306817733/;Балашиха;sale;flat;3;5;2;41.0;6600000;;проспект Ленина;41;Салтыковская;
АМТ - недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/308712185/;Балашиха;sale;flat;6;9;2;45.0;6600000;; Колхозная;5;Железнодорожная;
Приоритет;real_estate_agent;https://balashikha.cian.ru/sale/flat/308249727/;Балашиха;sale;flat;9;17;1;41.0;6600000;; Струве;9к1;Железнодорожная;Центр-2
Виталий Русаков;realtor;https://balashikha.cian.ru/sale/flat/302361860/;Балашиха;sale;flat;7;23;1;41.0;6600000;;шоссе Косинское;7;Ольгино;Новоград Павлино
ЕГСН Продажа;real_estate_agent;https://balashikha.cian.ru/sale/flat/297728660/;Балашиха;sale;flat;3;5;2;45.0;6700000;;проспект Ленина;41;Салтыковская;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/305427617/;Балашиха;sale;flat;8;9;1;32.0;6700000;;шоссе Носовихинское;21;Ольгино;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/305021701/;Балашиха;sale;flat;8;17;1;39.0;6699999;; Лесопарковая;17;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/303481570/;Балашиха;sale;flat;15;17;1;37.9;6699000;; Ляхова;5;Ольгино;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/300682029/;Балашиха;sale;flat;1;14;2;55.0;6699000;; Свердлова;33;Салтыковская;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/292136821/;Балашиха;sale;flat;13;22;1;44.0;6700000;; Дмитриева;12;Первомайская;Алексеевская роща
Бест на Речном;real_estate_agent;https://balashikha.cian.ru/sale/flat/308382763/;Балашиха;sale;flat;5;17;1;40.6;6700000;; Бояринова;24;Ольгино;Новоград Павлино
Самолет плюс;real_estate_agent;https://balashikha.cian.ru/sale/flat/307275992/;Балашиха;sale;flat;2;17;1;38.3;6700000;; Граничная;32;Ольгино;
Градомиръ;real_estate_agent;https://balashikha.cian.ru/sale/flat/307579535/;Балашиха;sale;flat;24;25;1;36.2;6650000;; Яганова;9;Щёлковская;Пехра
EstateLiga;real_estate_agent;https://balashikha.cian.ru/sale/flat/308303721/;Балашиха;sale;flat;5;17;1;41.0;6699999;; Бояринова;24;Ольгино;Новоград Павлино
МИЭЛЬ - Офис в Железнодорожном;real_estate_agent;https://balashikha.cian.ru/sale/flat/308605930/;Балашиха;sale;flat;2;18;1;37.8;6700000;; Маяковского;36;Железнодорожная;
ИНКОМ-Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/297670780/;Балашиха;sale;flat;9;9;2;43.5;6700000;;шоссе Носовихинское;21;Ольгино;
МИЭЛЬ;real_estate_agent;https://balashikha.cian.ru/sale/flat/305187577/;Балашиха;sale;flat;3;5;2;47.0;6700000;; Гагарина;15;Железнодорожная;
Города;real_estate_agent;https://balashikha.cian.ru/sale/flat/308803239/;Балашиха;sale;flat;5;5;2;46.0;6700000;; Советская;42;Железнодорожная;
Сити Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/307741004/;Балашиха;sale;flat;3;5;2;44.0;6700000;;;28;Никольское;
DREAM HOUSE;real_estate_agent;https://balashikha.cian.ru/sale/flat/307820828/;Балашиха;sale;flat;16;17;1;32.7;6650000;; Безымянная;4;Железнодорожная;
СОТЫ ЦЕНТР;real_estate_agent;https://balashikha.cian.ru/sale/flat/307912903/;Балашиха;sale;flat;8;22;1;37.9;6700000;;;26;Щёлковская;Микрорайон 
Елена Изотова;realtor;https://balashikha.cian.ru/sale/flat/307275858/;Балашиха;sale;flat;7;19;1;37.6;6700000;; Речная;14;Кучино;Южное Кучино 2
EstateLiga;real_estate_agent;https://balashikha.cian.ru/sale/flat/307250029/;Балашиха;sale;flat;17;19;1;51.5;6700000;; Лукино;55а;Щёлковская;20 Парковая
Центр Недвижимости;real_estate_agent;https://balashikha.cian.ru/sale/flat/307145966/;Балашиха;sale;flat;2;14;2;42.6;6700000;;Комсомольская ;19;Салтыковская;
Светлана Железнова;realtor;https://balashikha.cian.ru/sale/flat/306773097/;Балашиха;sale;flat;4;14;2;52.0;6700000;;;11;Ольгино;
Ирина Шакула;realtor;https://balashikha.cian.ru/sale/flat/300781762/;Балашиха;sale;flat;2;9;2;56.8;6650000;;шоссе Энтузиастов;72;Кучино;
Азим Волевой;realtor;https://balashikha.cian.ru/sale/flat/302427190/;Балашиха;sale;flat;1;25;1;39.4;6700000;; Демин луг;6/5;Салтыковская;Новое Измайлово
АвиаН-Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/303909035/;Балашиха;sale;flat;1;5;2;43.1;6700000;; Заводская;18;Ольгино;
Оксана Ветрова;realtor;https://balashikha.cian.ru/sale/flat/300103955/;Балашиха;sale;flat;2;5;2;43.0;6700000;;проспект Жуковского;1;Кучино;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/306357115/;Балашиха;sale;flat;19;25;1;44.6;6750000;; Дмитриева;28;Щёлковская;Алексеевская роща
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/304134903/;Балашиха;sale;flat;3;5;2;45.6;6799000;; Пионерская;24;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/303993039/;Балашиха;sale;flat;2;17;1;46.0;6799000;; Автозаводская;3;Железнодорожная;
Юнион;real_estate_agent;https://balashikha.cian.ru/sale/flat/303425951/;Балашиха;sale;flat;9;10;2;53.0;6790000;; 1 Мая;18к1;Железнодорожная;
Мегаполис Т.Ц.Н.;real_estate_agent;https://balashikha.cian.ru/sale/flat/306784243/;Балашиха;sale;flat;22;23;1;43.6;6750000;; Главная;4;Ольгино;Квартал Центральный
Дом Гончарова;real_estate_agent;https://balashikha.cian.ru/sale/flat/304080159/;Балашиха;sale;flat;3;5;2;41.0;6750000;;шоссе Энтузиастов;17;Салтыковская;
НИКА ГРАД;real_estate_agent;https://balashikha.cian.ru/sale/flat/302894392/;Балашиха;sale;flat;17;25;1;40.5;6750000;; Ситникова;8;Салтыковская;Новое Измайлово
Вячеслав Макеев;realtor;https://balashikha.cian.ru/sale/flat/307447692/;Балашиха;sale;flat;4;5;1;45.0;6790000;; Калинина;17/10к1;Салтыковская;
Елена Везучая;realtor;https://balashikha.cian.ru/sale/flat/305342648/;Балашиха;sale;flat;22;25;1;44.9;6750000;; Дмитриева;2;Щёлковская;Алексеевская роща
АРТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/308092911/;Балашиха;sale;flat;9;17;1;35.0;6790000;; Яганова;3;Щёлковская;Пехра
Александр Климюк;realtor;https://balashikha.cian.ru/sale/flat/305363214/;Балашиха;sale;flat;6;18;1;33.5;6790000;; Калинина;24;Железнодорожная;Столичный
Равиля Минуллина;realtor;https://balashikha.cian.ru/sale/flat/299083736/;Балашиха;sale;flat;9;19;1;43.0;6750000;; Троицкая;3;Ольгино;Новое Павлино
Самолет Плюс Москва;real_estate_agent;https://balashikha.cian.ru/sale/flat/305774050/;Балашиха;sale;flat;5;5;2;42.8;6800000;;проезд Комсомольский;4;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/308335217/;Балашиха;sale;flat;2;17;1;40.0;6800000;; Граничная;14;Ольгино;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/307900106/;Балашиха;sale;flat;5;17;1;37.9;6800000;; Поликахина;5;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/304963988/;Балашиха;sale;flat;10;17;1;37.9;6800000;; Рождественская;8;Железнодорожная;Центральный
МИЭЛЬ;real_estate_agent;https://balashikha.cian.ru/sale/flat/307317303/;Балашиха;sale;flat;1;4;2;52.8;6900000;; Мещера;17;Кучино;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/307758276/;Балашиха;sale;flat;18;21;1;45.0;6900000;;Зеленая ;25;Салтыковская;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/303823520/;Балашиха;sale;flat;10;17;1;38.7;6900000;;Молодежная ;11;Салтыковская;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/305770931/;Балашиха;sale;flat;2;17;1;41.0;6949000;; Калинина;24;Железнодорожная;Столичный
PRO ОБМЕН;real_estate_agent;https://balashikha.cian.ru/sale/flat/305600412/;Балашиха;sale;flat;11;25;1;41.6;6900000;; Демин луг;4;Реутов;Новое Измайлово
Евгений Жданов;realtor;https://balashikha.cian.ru/sale/flat/307154029/;Балашиха;sale;flat;5;9;2;49.2;6900000;;Живописная ;3;Салтыковская;
ГОРОБМЕН;real_estate_agent;https://balashikha.cian.ru/sale/flat/308042137/;Балашиха;sale;flat;12;19;1;42.6;6900000;; Дмитриева;10;Щёлковская;Алексеевская роща
Наталья Новикова;realtor;https://balashikha.cian.ru/sale/flat/308916294/;Балашиха;sale;flat;1;9;2;50.0;6900000;; Карла Маркса;16а;Салтыковская;
Жилищная стратегия;real_estate_agent;https://balashikha.cian.ru/sale/flat/305183443/;Балашиха;sale;flat;11;19;1;43.3;6900000;;;26;Щёлковская;Микрорайон 
Интеллект-Риэлт;real_estate_agent;https://balashikha.cian.ru/sale/flat/308443725/;Балашиха;sale;flat;9;17;1;37.6;6900000;;;34;Щёлковская;
Недвижимость - Ближнее Переделкино;real_estate_agent;https://balashikha.cian.ru/sale/flat/217822965/;Балашиха;sale;flat;4;9;2;44.5;6900000;мкр. Железнодорожный; Пролетарская;3;;
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/303878136/;Балашиха;sale;flat;7;25;1;37.1;6900000;;;к10;Щёлковская;Пехра ЖК
Юникор Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/305881370/;Балашиха;sale;flat;1;4;2;58.4;6900000;; Карла Маркса;8/7;Салтыковская;
Наталья Андреева;realtor;https://balashikha.cian.ru/sale/flat/307280758/;Балашиха;sale;flat;2;4;2;54.0;6900000;;;8;Щёлковская;
Новый Ключ;real_estate_agent;https://balashikha.cian.ru/sale/flat/277344178/;Балашиха;sale;flat;4;5;2;41.9;6900000;;проспект Жуковского;9;Кучино;
Юлия Сергеевна Денисова;realtor;https://balashikha.cian.ru/sale/flat/304030196/;Балашиха;sale;flat;1;9;2;45.0;6900000;; Новая;40;Железнодорожная;
Юнион;real_estate_agent;https://balashikha.cian.ru/sale/flat/289985574/;Балашиха;sale;flat;16;18;1;40.0;6900000;мкр. Саввино; Калинина;24;;Столичный
Владимир Борисов;realtor;https://balashikha.cian.ru/sale/flat/304768716/;Балашиха;sale;flat;6;6;1;41.0;6900000;;Школьная ;23;Салтыковская;Квартал Европа
Александра Вельдина;realtor;https://balashikha.cian.ru/sale/flat/308055725/;Балашиха;sale;flat;1;3;2;60.0;6900000;; Сосновая;7;Кучино;
Анна Егорова;realtor;https://balashikha.cian.ru/sale/flat/304296981/;Балашиха;sale;flat;6;9;2;53.0;6900000;; Орджоникидзе;22;Салтыковская;
Этажи Москва;real_estate_agent;https://balashikha.cian.ru/sale/flat/306699086/;Балашиха;sale;flat;1;17;2;43.6;6950000;; Безымянная;8;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/308463674/;Балашиха;sale;flat;11;18;1;40.0;6980000;; Рождественская;10;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/307823841/;Балашиха;sale;flat;21;22;2;57.9;6990000;;шоссе Косинское;4;Ольгино;Новоград Павлино
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/307357722/;Балашиха;sale;flat;9;17;1;45.0;6999999;;бульвар Спасский;3;Железнодорожная;Столичный
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/304445670/;Балашиха;sale;flat;2;5;2;46.0;6999999;;шоссе Саввинское;13;Железнодорожная;
ГОРОБМЕН;real_estate_agent;https://balashikha.cian.ru/sale/flat/308548169/;Балашиха;sale;flat;10;22;1;44.0;6999000;;;26;Щёлковская;Микрорайон 
НДВ;real_estate_agent;https://balashikha.cian.ru/sale/flat/304671345/;Балашиха;sale;flat;21;21;1;43.0;6950000;; Граничная;38;Ольгино;
Цитадель;real_estate_agent;https://balashikha.cian.ru/sale/flat/308872137/;Балашиха;sale;flat;3;9;2;44.0;6999000;;шоссе Носовихинское;11;Ольгино;
ИНФИНИТИ;real_estate_agent;https://balashikha.cian.ru/sale/flat/302785666/;Балашиха;sale;flat;13;20;2;60.0;7000000;; Дмитриева;12;Первомайская;Алексеевская роща
Юникор Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/303321273/;Балашиха;sale;flat;11;17;1;42.2;7000000;; Лесопарковая;16;Железнодорожная;
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/308640429/;Балашиха;sale;flat;13;17;1;44.0;7000000;; Струве;;Железнодорожная;
ФСК Агент;real_estate_agent;https://balashikha.cian.ru/sale/flat/294989592/;Балашиха;sale;flat;1;17;2;58.6;7050000;; Рождественская;5;Железнодорожная;
Дом Гончарова;real_estate_agent;https://balashikha.cian.ru/sale/flat/295319908/;Балашиха;sale;flat;7;23;2;61.3;7050000;; Чистопольская;26;Щёлковская;Эдельвейс-Комфорт
АРЧЕДО-Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/296195988/;Балашиха;sale;flat;14;14;2;51.3;7000000;;;37;Ольгино;
Елена Степанова;realtor;https://balashikha.cian.ru/sale/flat/308026821/;Балашиха;sale;flat;8;17;1;37.4;7000000;; Кольцевая;12;Щёлковская;Щитниково Янтарный
Юнион;real_estate_agent;https://balashikha.cian.ru/sale/flat/302522511/;Балашиха;sale;flat;16;18;1;44.0;7000000;; Струве;9;Железнодорожная;Центр-2
Ирина Суркова;realtor;https://balashikha.cian.ru/sale/flat/308889362/;Балашиха;sale;flat;13;19;1;45.6;7000000;;проспект Ленина;74;Салтыковская;Жемчужина Виктории
Ирина Дивакова;realtor;https://balashikha.cian.ru/sale/flat/307192268/;Балашиха;sale;flat;8;9;2;53.0;7099000;; Фадеева;13;Кучино;
Татьяна Ахмерова;realtor;https://balashikha.cian.ru/sale/flat/307855336/;Балашиха;sale;flat;2;25;2;57.66;7000000;; Дмитриева;24;Щёлковская;Алексеевская роща
ТСН Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/306058436/;Балашиха;sale;flat;5;9;2;42.7;7100000;; Кудаковского;15;Салтыковская;
Самолет Плюс Подмосковье;real_estate_agent;https://balashikha.cian.ru/sale/flat/305460692/;Балашиха;sale;flat;13;17;2;52.3;7100000;; Граничная;11;Ольгино;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/301540381/;Балашиха;sale;flat;17;17;1;53.4;7100000;; Брагина;3;Ольгино;Леоновский парк
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/297683893/;Балашиха;sale;flat;9;10;2;64.0;7100000;; Детская;11к3;Железнодорожная;
Градомиръ;real_estate_agent;https://balashikha.cian.ru/sale/flat/307099259/;Балашиха;sale;flat;22;25;1;36.3;7100000;; Яганова;9;Щёлковская;Пехра
Ваш Ключ;real_estate_agent;https://balashikha.cian.ru/sale/flat/308183434/;Балашиха;sale;flat;9;9;2;44.1;7100000;; Юлиуса Фучика;11;Кучино;
Хоум Групп;real_estate_agent;https://balashikha.cian.ru/sale/flat/297091871/;Балашиха;sale;flat;2;9;2;44.0;7100000;; Твардовского;7;Кучино;
М-С Юбилейная;real_estate_agent;https://balashikha.cian.ru/sale/flat/305333062/;Балашиха;sale;flat;6;9;2;47.1;7100000;; Пионерская;3;Железнодорожная;
Самолет Плюс;real_estate_agent;https://balashikha.cian.ru/sale/flat/299848224/;Балашиха;sale;flat;2;10;2;35.5;7100000;; Ситникова;8;Салтыковская;Новое Измайлово
PROнедвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/306323863/;Балашиха;sale;flat;13;17;1;38.0;7100000;; Речная;3;Кучино;Южное Кучино
