author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Твоя квартира;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307857189/;Долгопрудный;sale;flat;10;17;1;44.8;10500000;;Набережная ;19к2;Водники;
Самолет Плюс Коломенское;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307086834/;Долгопрудный;sale;flat;1;16;1;36.4;5850000;;Якорная ;1;Водники;
ЭР-АЛЬЯНС-ГРУПП;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/300504806/;Долгопрудный;sale;flat;21;23;1;34.3;7500000;;Парковая ;44к1;Водники;Бригантина
Инна Петрова;realtor;https://dolgoprudny.cian.ru/sale/flat/308076845/;Долгопрудный;sale;flat;9;9;1;38.0;7580000;;Лихачевское шоссе;6к1;Долгопрудная;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307484039/;Долгопрудный;sale;flat;2;19;1;44.6;11000000;;проспект Ракетостроителей;9к3;Долгопрудная;
ID 108747665;homeowner;https://dolgoprudny.cian.ru/sale/flat/307820583/;Долгопрудный;sale;flat;7;24;1;33.9;8900000;;Парковая ;46к1;Водники;Бригантина
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306940352/;Долгопрудный;sale;flat;9;23;1;38.7;7740000;;Парковая ;46к1;Водники;Бригантина
Светлана Новикова;realtor;https://dolgoprudny.cian.ru/sale/flat/308200532/;Долгопрудный;sale;flat;3;5;1;33.0;6300000;;Лихачевское шоссе;8к3;Долгопрудная;
ID 17403971;unknown;https://dolgoprudny.cian.ru/sale/flat/307332538/;Долгопрудный;sale;flat;7;18;1;43.0;8500000;;проспект Ракетостроителей;5;Долгопрудная;
ID 269853;homeowner;https://dolgoprudny.cian.ru/sale/flat/307265772/;Долгопрудный;sale;flat;2;19;1;44.6;11000000;;проспект Ракетостроителей;9к3;Долгопрудная;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307662825/;Долгопрудный;sale;flat;6;23;1;49.5;9970000;;Старое Дмитровское шоссе;17;Водники;Московские водники
ID 80685486;homeowner;https://dolgoprudny.cian.ru/sale/flat/298939520/;Долгопрудный;sale;flat;15;19;1;44.6;10500000;;проспект Ракетостроителей;9к1;Долгопрудная;
Городские квартиры;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308406281/;Долгопрудный;sale;flat;4;5;1;31.0;6050000;;Театральная ;13;Водники;
ID 122473196;homeowner;https://dolgoprudny.cian.ru/sale/flat/308025054/;Долгопрудный;sale;flat;14;25;1;44.2;10450000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
ID 288730;realtor;https://dolgoprudny.cian.ru/sale/flat/305488967/;Долгопрудный;sale;flat;9;17;1;40.4;9200000;;Новый бульвар;19;Долгопрудная;
ID 120348302;homeowner;https://dolgoprudny.cian.ru/sale/flat/305876059/;Долгопрудный;sale;flat;3;20;1;35.6;10800000;;Парковая ;50;Водники;Бригантина
ID 13717594;unknown;https://dolgoprudny.cian.ru/sale/flat/308279751/;Долгопрудный;sale;flat;14;21;1;40.1;9450000;;Старое Дмитровское шоссе;11;Водники;Московские водники
ID 81473411;homeowner;https://dolgoprudny.cian.ru/sale/flat/302699928/;Долгопрудный;sale;flat;4;5;1;31.0;5500000;; Нефтяников;16;Шереметьевская;
ID 84906135;unknown;https://dolgoprudny.cian.ru/sale/flat/307878657/;Долгопрудный;sale;flat;14;27;1;46.0;10150000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
ID 115691903;homeowner;https://dolgoprudny.cian.ru/sale/flat/305739385/;Долгопрудный;sale;flat;5;24;1;36.8;6800000;;Парковая ;46к1;Водники;Бригантина
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308308995/;Долгопрудный;sale;flat;4;5;1;30.6;5400000;; Нефтяников;14;Шереметьевская;
Жилцентр;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/303255773/;Долгопрудный;sale;flat;2;9;1;58.2;21650000;;Первомайская ;33;Долгопрудная;
ID 143898;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308175430/;Долгопрудный;sale;flat;3;17;1;46.0;10300000;;Старое Дмитровское шоссе;15к2;Водники;Московские водники
ID 60910682;homeowner;https://dolgoprudny.cian.ru/sale/flat/303397313/;Долгопрудный;sale;flat;19;25;1;36.3;9699000;;бульвар Космонавта Сереброва А.А.;4;Долгопрудная;Центральный (Долгопрудный)
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/303589489/;Долгопрудный;sale;flat;5;18;1;42.4;9900000;;Новый бульвар;19;Долгопрудная;
ID 12346026;homeowner;https://dolgoprudny.cian.ru/sale/flat/308574833/;Долгопрудный;sale;flat;1;5;1;31.0;7900000;;Нагорная ;2к1;Долгопрудная;
ID 152339;realtor;https://dolgoprudny.cian.ru/sale/flat/299478530/;Долгопрудный;sale;flat;21;23;1;29.3;6600000;;Парковая ;44;Хлебниково;Бригантина
Самолет Плюс МСК-Север;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/303923901/;Долгопрудный;sale;flat;9;24;1;48.4;8900000;;Заводская ;2;Долгопрудная;Бригантина
Cветлана Кошкидько;realtor;https://dolgoprudny.cian.ru/sale/flat/295375419/;Долгопрудный;sale;flat;21;23;1;34.0;9500000;;Парковая ;48;Долгопрудная;Бригантина
Ордер;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306199312/;Долгопрудный;sale;flat;7;23;1;39.6;7800000;;Парковая ;48;Долгопрудная;Бригантина
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307291570/;Долгопрудный;sale;flat;23;23;1;34.0;8398000;;бульвар Имени Умберто Нобиле;1;Долгопрудная;
ID 82040395;homeowner;https://dolgoprudny.cian.ru/sale/flat/307274837/;Долгопрудный;sale;flat;19;26;1;52.0;12500000;;Лихачевский проспект;80к1;Долгопрудная;
Сити Недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/302147078/;Долгопрудный;sale;flat;4;17;1;42.0;8400000;;Лихачевский проспект;70к4;Долгопрудная;
ID 15216000;homeowner;https://dolgoprudny.cian.ru/sale/flat/289859004/;Долгопрудный;sale;flat;10;15;1;45.0;10550000;;Набережная ;29к1;Водники;Московские водники
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/305928456/;Долгопрудный;sale;flat;4;5;1;30.6;5400000;; Нефтяников;14;Шереметьевская;
ID 78332006;homeowner;https://dolgoprudny.cian.ru/sale/flat/307358330/;Долгопрудный;sale;flat;3;19;1;46.7;9800000;;Новое шоссе;10к1;Хлебниково;
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/303743340/;Долгопрудный;sale;flat;5;9;1;33.0;7500000;;Дирижабельная ;17;Долгопрудная;
ID 122006794;homeowner;https://dolgoprudny.cian.ru/sale/flat/307573774/;Долгопрудный;sale;flat;2;2;1;39.0;6500000;; Павлова;14;Долгопрудная;
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/297903183/;Долгопрудный;sale;flat;2;5;1;32.0;6699000;;Московское шоссе;47;Долгопрудная;
ID 121540909;homeowner;https://dolgoprudny.cian.ru/sale/flat/307438957/;Долгопрудный;sale;flat;10;23;1;37.2;10400000;;Парковая ;50;Водники;Бригантина
Виктор Петров;realtor;https://dolgoprudny.cian.ru/sale/flat/307716636/;Долгопрудный;sale;flat;2;4;1;33.5;6100000;;Центральная ;2;Долгопрудная;
ID 78729934;homeowner;https://dolgoprudny.cian.ru/sale/flat/301975971/;Долгопрудный;sale;flat;10;25;1;45.0;10800000;;Новый бульвар;11;Долгопрудная;мкр. Центральный корп. 9, 10, 11
Самолет Плюс МСК-Север;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308359276/;Долгопрудный;sale;flat;19;26;1;52.0;12500000;;Лихачевский проспект;80к1;Долгопрудная;
ID 115689814;homeowner;https://dolgoprudny.cian.ru/sale/flat/304870657/;Долгопрудный;sale;flat;5;17;1;41.5;9530000;;Новое шоссе;10;Хлебниково;Хлебниково
ID 304521;unknown;https://dolgoprudny.cian.ru/sale/flat/304388442/;Долгопрудный;sale;flat;11;14;-1;37.8;3800000;;Набережная ;23;Водники;
ID 13284249;homeowner;https://dolgoprudny.cian.ru/sale/flat/302311749/;Долгопрудный;sale;flat;8;23;1;34.3;8999999;;Парковая ;48;Долгопрудная;Бригантина
ID 122568;unknown;https://dolgoprudny.cian.ru/sale/flat/308550511/;Долгопрудный;sale;flat;5;5;1;31.4;7800000;;Лихачевское шоссе;31;Водники;
ID 69385226;homeowner;https://dolgoprudny.cian.ru/sale/flat/303073725/;Долгопрудный;sale;flat;5;27;1;45.6;10800000;;Новый бульвар;9;Долгопрудная;мкр. Центральный корп. 9, 10, 11
Мария Леонова;realtor;https://dolgoprudny.cian.ru/sale/flat/303987216/;Долгопрудный;sale;flat;10;27;1;45.0;10900000;;Новый бульвар;9;Долгопрудная;мкр. Центральный корп. 9, 10, 11
ID 115932362;homeowner;https://dolgoprudny.cian.ru/sale/flat/301378171/;Долгопрудный;sale;flat;6;17;1;45.1;8700000;;Госпитальная ;8;Хлебниково;
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306545455/;Долгопрудный;sale;flat;11;18;1;44.0;9290000;;Старое Дмитровское шоссе;15;Водники;Московские водники
ID 119425467;homeowner;https://dolgoprudny.cian.ru/sale/flat/304969825/;Долгопрудный;sale;flat;4;21;1;44.6;10100000;;проспект Ракетостроителей;9к1;Долгопрудная;
ID 98213920;unknown;https://dolgoprudny.cian.ru/sale/flat/301386708/;Долгопрудный;sale;flat;4;16;1;34.5;8250000;;проспект Пацаева;9;Водники;
ID 71093;homeowner;https://dolgoprudny.cian.ru/sale/flat/252887333/;Долгопрудный;sale;flat;8;19;1;47.1;12000000;;Лихачевский проспект;74к2;Долгопрудная;
СТОЛИЦА Департамент недвижимости;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307096039/;Долгопрудный;sale;flat;3;17;1;41.0;8400000;;Госпитальная ;10;Хлебниково;
ID 1384336;homeowner;https://dolgoprudny.cian.ru/sale/flat/300790075/;Долгопрудный;sale;flat;12;16;1;35.0;7850000;;проспект Пацаева;15;Водники;
Парадайс;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307796806/;Долгопрудный;sale;flat;3;5;1;30.9;6700000;; Железнякова;3;Долгопрудная;
ID 106244312;homeowner;https://dolgoprudny.cian.ru/sale/flat/307920611/;Долгопрудный;sale;flat;7;18;1;46.1;11400000;;Набережная ;23к1;Водники;Московские водники
Геометрия;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307658947/;Долгопрудный;sale;flat;11;17;1;46.1;10400000;;Набережная ;19к2;Водники;
ID 61409647;homeowner;https://dolgoprudny.cian.ru/sale/flat/305245121/;Долгопрудный;sale;flat;14;17;1;40.7;9700000;;Новый бульвар;23;Долгопрудная;
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307547552/;Долгопрудный;sale;flat;15;23;1;40.2;8600000;;;к4;Хлебниково;Бригантина ЖК
ID 122085223;homeowner;https://dolgoprudny.cian.ru/sale/flat/308499775/;Долгопрудный;sale;flat;2;21;1;44.0;9500000;;Старое Дмитровское шоссе;11;Водники;Московские водники
МИЭЛЬ;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307723463/;Долгопрудный;sale;flat;14;17;1;43.0;9200000;;Новый бульвар;19;Долгопрудная;
ID 116239406;homeowner;https://dolgoprudny.cian.ru/sale/flat/305914357/;Долгопрудный;sale;flat;5;9;1;33.1;8900000;; Академика Лаврентьева;9;Водники;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307856500/;Долгопрудный;sale;flat;4;17;1;55.1;12700000;;Старое Дмитровское шоссе;15;Водники;Московские водники
ID 107430799;homeowner;https://dolgoprudny.cian.ru/sale/flat/305075736/;Долгопрудный;sale;flat;5;13;1;40.0;9990000;;Набережная ;23;Водники;
Жилцентр;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/303802586/;Долгопрудный;sale;flat;3;9;1;37.1;8200000;;Спортивная ;11А;Долгопрудная;
ID 374345;homeowner;https://dolgoprudny.cian.ru/sale/flat/304413826/;Долгопрудный;sale;flat;3;9;1;33.8;8000000;;Спортивная ;5к1;Водники;
ID 12225892;realtor;https://dolgoprudny.cian.ru/sale/flat/297743432/;Долгопрудный;sale;flat;25;27;1;44.2;9990000;;Новый бульвар;11;Долгопрудная;мкр. Центральный корп. 9, 10, 11
ID 19429466;homeowner;https://dolgoprudny.cian.ru/sale/flat/308270982/;Долгопрудный;sale;flat;3;23;1;31.0;6600000;;Парковая ;44к1;Водники;Бригантина
Городские квартиры;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307869847/;Долгопрудный;sale;flat;4;9;1;37.1;8200000;;Молодежная ;14/1;Долгопрудная;
ID 103137363;homeowner;https://dolgoprudny.cian.ru/sale/flat/300308996/;Долгопрудный;sale;flat;20;23;1;35.6;7350000;;Парковая ;48;Долгопрудная;Бригантина
WHITE BROKER;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308563083/;Долгопрудный;sale;flat;1;3;1;30.6;7400000;;Центральная ;8;Долгопрудная;
ID 93194164;homeowner;https://dolgoprudny.cian.ru/sale/flat/307482309/;Долгопрудный;sale;flat;15;17;1;47.0;10680000;;Набережная ;29к1;Водники;Московские водники
Мост Недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308159834/;Долгопрудный;sale;flat;3;19;1;46.7;9950000;;Новое шоссе;10к1;Хлебниково;
ID 12722457;homeowner;https://dolgoprudny.cian.ru/sale/flat/295290215/;Долгопрудный;sale;flat;6;18;1;49.5;9980000;;Старое Дмитровское шоссе;17;Водники;Московские водники
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308418770/;Долгопрудный;sale;flat;19;26;1;52.0;12500000;;Лихачевский проспект;80к1;Долгопрудная;
Вероника Тодорощан;realtor;https://dolgoprudny.cian.ru/sale/flat/303607327/;Долгопрудный;sale;flat;1;2;1;31.9;7000000;; Павлова;10;Долгопрудная;
Владис Дмитров;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306261640/;Долгопрудный;sale;flat;3;5;1;30.7;6200000;;Дирижабельная ;22/15;Долгопрудная;
ID 47017257;homeowner;https://dolgoprudny.cian.ru/sale/flat/305029313/;Долгопрудный;sale;flat;5;17;1;42.4;9850000;;Новый бульвар;19;Долгопрудная;
Самолет Плюс МСК-Север;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308150497/;Долгопрудный;sale;flat;3;19;1;46.7;10200000;;Новое шоссе;10к1;Хлебниково;
ID 27119;realtor;https://dolgoprudny.cian.ru/sale/flat/308330093/;Долгопрудный;sale;flat;18;23;1;36.0;9300000;;Парковая ;34;Водники;
Городские квартиры;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306945504/;Долгопрудный;sale;flat;2;23;1;32.4;8350000;;Парковая ;52;Водники;Бригантина
ID 62842364;homeowner;https://dolgoprudny.cian.ru/sale/flat/303163427/;Долгопрудный;sale;flat;14;19;1;42.4;12980000;;Спортивная ;11Б;Долгопрудная;
ID 253416;unknown;https://dolgoprudny.cian.ru/sale/flat/306756828/;Долгопрудный;sale;flat;15;24;1;34.1;8200000;;Парковая ;46к1;Водники;Бригантина
ID 96554600;homeowner;https://dolgoprudny.cian.ru/sale/flat/307061965/;Долгопрудный;sale;flat;8;17;1;47.0;9900000;;Госпитальная ;10;Хлебниково;
Эксперт;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306231345/;Долгопрудный;sale;flat;9;17;1;42.3;10900000;;Новый бульвар;15;Долгопрудная;
Юлия Давыдова;realtor;https://dolgoprudny.cian.ru/sale/flat/307578260/;Долгопрудный;sale;flat;4;20;1;41.0;9300000;;Гранитная ;6;Долгопрудная;
Сити Недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/303714128/;Долгопрудный;sale;flat;8;17;1;42.0;12000000;;Новый бульвар;15;Долгопрудная;
ID 21970720;homeowner;https://dolgoprudny.cian.ru/sale/flat/306277347/;Долгопрудный;sale;flat;9;24;1;32.4;6950000;;Парковая ;44к1;Водники;Бригантина
Алла Соболева;realtor;https://dolgoprudny.cian.ru/sale/flat/307993795/;Долгопрудный;sale;flat;2;12;1;48.0;11500000;мкр. Новые Водники;Набережная ;19;;Московские водники
ID 84096;homeowner;https://dolgoprudny.cian.ru/sale/flat/273648681/;Долгопрудный;sale;flat;23;23;1;30.5;7200000;;Парковая ;48;Долгопрудная;Бригантина
ID 218092;realtor;https://dolgoprudny.cian.ru/sale/flat/299454904/;Долгопрудный;sale;flat;14;23;1;31.0;7000000;;Парковая ;44к1;Водники;Бригантина
ID 390;realtor;https://dolgoprudny.cian.ru/sale/flat/307696264/;Долгопрудный;sale;flat;3;9;1;34.0;8100000;;Дирижабельная ;17;Долгопрудная;
ID 114909937;homeowner;https://dolgoprudny.cian.ru/sale/flat/306583278/;Долгопрудный;sale;flat;8;18;1;42.5;9600000;;Лихачевский проспект;76к1;Долгопрудная;
ID 36254226;homeowner;https://dolgoprudny.cian.ru/sale/flat/304725264/;Долгопрудный;sale;flat;17;27;1;44.2;9500000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
ID 114900280;homeowner;https://dolgoprudny.cian.ru/sale/flat/300302764/;Долгопрудный;sale;flat;1;19;1;48.61;9500000;;Новое шоссе;10к1;Хлебниково;
EMPIRE HOME;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/303762420/;Долгопрудный;sale;flat;12;18;1;42.0;9600000;;Заводская ;;Водники;Бригантина
